C(at%),Al(at%),V(at%),Cr(at%),Mn(at%),Fe(at%),Co(at%),Ni(at%),Cu(at%),Mo(at%),check_100,G_RT_FCC,H_RT_FCC,phase_fraction_fcc,phase_fraction_bcc,second_phase_fraction,Config_Entropy,(0-T)*Entropy,melting point(C),grain(um),Anneal_Temp(K),Anneal_Time(h),R(%),CR(%),Hom_Temp(K),Enthalpy_FCC
0,12.5,6.25,25,6.25,18.75,6.25,18.75,0,6.25,100,-10523.243,2056.512,0.479,0.521,0,16.0243,-4775.2528,1575.1,12.8914,948,100,96,95,1073,-10539.2673
0,12.5,6.25,25,6.25,18.75,6.25,18.75,6.25,0,100,-11146.922,2014.153,0.528,0.472,0,16.0243,-4775.2528,1478.975,12.8914,1373,96,78.6,5,1423,-11162.9463
0,12.5,6.25,25,6.25,18.75,12.5,6.25,6.25,6.25,100,-11017.792,1762.317,0.404,0.595,0,17.0166,-5070.9421,1554.475,12.8914,923,6,96,20,1573,-11034.8086
0,12.5,6.25,25,6.25,18.75,12.5,12.5,0,6.25,100,-10478.17,1976.637,0.416,0.584,0,16.2962,-4856.2768,1577.6,12.8914,673,0.05,0,5,1573,-10494.4662
0,12.5,6.25,25,6.25,18.75,12.5,12.5,6.25,0,100,-11156.68,1940.528,0.466,0.534,0,16.2962,-4856.2768,1481.475,12.8914,1523,0.0833,88,88,1493,-11172.9762
0,12.5,6.25,25,6.25,18.75,12.5,18.75,0,0,100,-10542.208,2124.437,0.475,0.525,0,15.304,-4560.5875,1504.6,12.8914,1123,0.0833,3,80,1493,-10557.512
0,12.5,6.25,25,6.25,18.75,18.75,6.25,0,6.25,100,-10248.999,1859.548,0.354,0.647,0,16.0243,-4775.2528,1580.1,12.8914,1323,0.25,93,65,1073,-10265.0233
0,12.5,6.25,25,6.25,18.75,18.75,6.25,6.25,0,100,-11012.143,1837.082,0.403,0.597,0,16.0243,-4775.2528,1483.975,12.8914,1023,25,85,75,1323,-11028.1673
0,12.5,6.25,25,6.25,18.75,18.75,12.5,0,0,100,-10043.764,990.247,0.428,0.572,0,15.304,-4560.5875,1507.1,12.8914,0,0.375,25,64,1473,-10059.068
0,12.5,12.5,12.5,0,12.5,12.5,12.5,12.5,12.5,100,-11257.994,1531.796,0.499,0.501,0,17.2885,-5151.9661,1584.1625,12.8914,1123,1008,90,3,1473,-11275.2825
0,12.5,12.5,12.5,0,12.5,12.5,25,12.5,0,100,-10659.901,1149.746,0.635,0.366,0,15.8478,-4722.6356,1438.1625,12.8914,1253,0.05,20,60,1473,-10675.7488
0,12.5,12.5,12.5,0,12.5,12.5,37.5,0,0,100,-10335.728,1348.443,0.623,0.377,0,13.8633,-4131.257,1484.4125,12.8914,1123,0.1667,25,30,1473,-10349.5913
0,12.5,12.5,12.5,0,12.5,25,12.5,0,12.5,100,-10044.686,1524.316,0.499,0.501,0,15.8478,-4722.6356,1635.4125,12.8914,923,50,67,0,0,-10060.5338
0,12.5,12.5,12.5,0,12.5,25,12.5,12.5,0,100,-10088.96,1059.361,0.587,0.413,0,15.8478,-4722.6356,1443.1625,12.8914,1253,0.0833,79,75,0,-10104.8078
0,12.5,12.5,12.5,0,12.5,25,25,0,0,100,-10215.326,1727.193,0.611,0.388,0,14.4071,-4293.3051,1489.4125,12.8914,1323,0.0833,5,86,1523,-10229.7331
0,12.5,12.5,12.5,0,12.5,37.5,12.5,0,0,100,-9963.752,1540.245,0.581,0.42,0,13.8633,-4131.257,1494.4125,12.8914,773,1008,78.6,63,1373,-9977.6153
0,12.5,12.5,12.5,0,25,12.5,12.5,0,12.5,100,-10160.275,1591.558,0.386,0.614,0,15.8478,-4722.6356,1640.7875,12.8914,923,1008,90,75,1493,-10176.1228
0,12.5,12.5,12.5,0,25,12.5,12.5,12.5,0,100,-11259.566,1542.26,0.483,0.517,0,15.8478,-4722.6356,1448.5375,12.8914,1148,16,5,85,1423,-11275.4138
0,12.5,12.5,12.5,0,25,12.5,25,0,0,100,-10379.521,1120.807,0.495,0.504,0,14.4071,-4293.3051,1494.7875,12.8914,1423,0.0333,84,60,1493,-10393.9281
0,12.5,12.5,12.5,0,25,25,12.5,0,0,100,-10125.809,1115.918,0.402,0.597,0,14.4071,-4293.3051,1499.7875,12.8914,1373,0.125,75,82,1473,-10140.2161
0,12.5,12.5,12.5,0,37.5,12.5,12.5,0,0,100,-10137.089,1633.14,0.373,0.627,0,13.8633,-4131.257,1505.1625,12.8914,1253,24,79,45,1073,-10150.9523
0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,0,12.5,100,-9998.86,950.924,0.47,0.531,0,17.2885,-5151.9661,1604.2875,12.8914,873,0,65,75,1373,-10016.1485
0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,0,100,-11509.366,2159.259,0.575,0.425,0,17.2885,-5151.9661,1412.0375,12.8914,823,10,63,88,1323,-11526.6545
0,12.5,12.5,12.5,12.5,12.5,12.5,25,0,0,100,-10279.95,976.536,0.61,0.39,0,15.8478,-4722.6356,1458.2875,12.8914,1473,312,87,10,1493,-10295.7978
0,12.5,12.5,12.5,12.5,12.5,25,12.5,0,0,100,-9861.466,911.805,0.554,0.445,0,15.8478,-4722.6356,1463.2875,12.8914,1323,1,84,20,1573,-9877.3138
0,12.5,12.5,12.5,12.5,25,12.5,12.5,0,0,100,-10582.235,2292.679,0.456,0.544,0,15.8478,-4722.6356,1468.6625,12.8914,1123,0.3333,50,86,1493,-10598.0828
0,12.5,12.5,25,0,12.5,12.5,12.5,0,12.5,100,-10155.221,1108.651,0.4,0.601,0,15.8478,-4722.6356,1686.9125,12.8914,973,0.3333,50,78.6,1573,-10171.0688
0,12.5,12.5,25,0,12.5,12.5,12.5,12.5,0,100,-11212.551,1611.348,0.475,0.525,0,15.8478,-4722.6356,1494.6625,12.8914,1423,0.3333,67,93,1473,-11228.3988
0,12.5,12.5,25,0,12.5,25,12.5,0,0,100,-10024.694,1606.325,0.477,0.522,0,14.4071,-4293.3051,1545.9125,12.8914,573,0.1667,93,82,1073,-10039.1011
0,12.5,12.5,25,0,25,12.5,12.5,0,0,100,-10136.912,1668.098,0.369,0.632,0,14.4071,-4293.3051,1551.2875,12.8914,948,48,10,3,1423,-10151.3191
0,12.5,12.5,25,12.5,12.5,12.5,12.5,0,0,100,-9992.912,945.269,0.445,0.556,0,15.8478,-4722.6356,1514.7875,12.8914,1123,20,25,40,1493,-10008.7598
0,12.5,12.5,37.5,0,12.5,12.5,12.5,0,0,100,-10142.52,1092.757,0.382,0.618,0,13.8633,-4131.257,1597.4125,12.8914,1173,0.0833,50,0,0,-10156.3833
0,13.333,0,6.667,6.667,20,20,20,6.667,6.667,100.001,-11210.713,2063.366,0.609,0.391,0,16.2662,-4847.3265,1443.060669,12.8914,1023,48,93,25,1573,-11226.9792
0,13.333,0,13.333,0,20,20,20,6.667,6.667,100,-10892.059,1680.295,0.576,0.424,0,15.4977,-4618.3136,1487.110469,12.8914,1148,0.375,78,70,0,-10907.5567
0,13.333,0,13.333,6.667,13.333,20,20,6.667,6.667,100,-11174.584,2068.429,0.592,0.343,0.065,16.5561,-4933.7213,1467.642829,12.8914,573,6,65,65,1373,-11191.1401
0,13.333,0,13.333,6.667,20,13.333,20,6.667,6.667,100,-11180.956,2047.388,0.598,0.401,0,16.5561,-4933.7213,1470.509639,12.8914,1373,0.0833,3,80,1423,-11197.5121
0,13.333,0,13.333,6.667,20,20,13.333,6.667,6.667,100,-11166.911,1988.859,0.531,0.469,0,16.5561,-4933.7213,1473.176439,12.8914,948,0.1167,92,91,1073,-11183.4671
0,13.333,0,13.333,6.667,20,20,20,0,6.667,100,-10534.864,2170.116,0.537,0.46,0.003,15.4977,-4618.3136,1497.844339,12.8914,1173,0.225,78,85,1523,-10550.3617
0,13.333,0,13.333,6.667,20,20,20,6.667,0,100,-11154.493,2133.613,0.621,0.379,0,15.4977,-4618.3136,1395.305879,12.8914,773,10,3,25,1493,-11169.9907
0,13.333,0,20,0,13.333,20,20,6.667,6.667,100,-10359.52,1082.572,0.61,0.389,0,15.4977,-4618.3136,1511.711699,12.8914,973,0.1167,67,88,1173,-10375.0177
0,13.333,0,20,0,20,13.333,20,6.667,6.667,100,-10865.678,1744.472,0.539,0.461,0,15.4977,-4618.3136,1514.578509,12.8914,1423,50,80,87,1573,-10881.1757
0,13.333,0,20,0,20,20,13.333,6.667,6.667,100,-10841.65,1639.685,0.473,0.527,0,15.4977,-4618.3136,1517.245309,12.8914,1023,50,30,95,1373,-10857.1477
0,13.333,0,20,0,20,20,20,0,6.667,100,-10129.564,1739.869,0.518,0.483,0,14.4393,-4302.906,1541.913209,12.8914,673,0.25,10,60,1423,-10144.0033
0,13.333,0,20,0,20,20,20,6.667,0,100,-10845.597,1760.332,0.566,0.433,0,14.4393,-4302.906,1439.374749,12.8914,893,48,78.6,79,1073,-10860.0363
0,13.333,0,20,6.667,13.333,13.333,20,6.667,6.667,100,-11148.206,2073.138,0.592,0.409,0,16.5561,-4933.7213,1495.110869,12.8914,1253,2,3,50,1173,-11164.7621
0,13.333,0,20,6.667,13.333,20,20,0,6.667,100,-10499.587,2104.416,0.595,0.404,0,15.4977,-4618.3136,1522.445569,12.8914,998,0.0833,88,78.6,1473,-10515.0847
0,13.333,0,20,6.667,13.333,20,20,6.667,0,100,-11141.442,2090.737,0.65,0.35,0,15.4977,-4618.3136,1419.907109,12.8914,1273,0.0833,64,85,1493,-11156.9397
0,13.333,0,20,6.667,20,6.667,20,6.667,6.667,100.001,-11133.671,2013.918,0.587,0.413,0,16.2662,-4847.3265,1497.992629,12.8914,893,0.5,79,60,1273,-11149.9372
0,13.333,0,20,6.667,20,13.333,13.333,6.667,6.667,100,-11146.865,1946.38,0.519,0.481,0,16.5561,-4933.7213,1500.644479,12.8914,573,0.0833,40,82,1323,-11163.4211
0,13.333,0,20,6.667,20,13.333,20,0,6.667,100,-10519.347,2130.474,0.527,0.474,0,15.4977,-4618.3136,1525.312379,12.8914,1523,0.1167,64,40,1173,-10534.8447
0,13.333,0,20,6.667,20,13.333,20,6.667,0,100,-11135.971,2101.105,0.585,0.415,0,15.4977,-4618.3136,1422.773919,12.8914,953,0.1,30,92,0,-11151.4687
0,13.333,0,20,6.667,20,20,6.667,6.667,6.667,100.001,-11007.823,1851.957,0.451,0.548,0,16.2662,-4847.3265,1503.325829,12.8914,1323,0.225,93,45,1473,-11024.0892
0,13.333,0,20,6.667,20,20,13.333,0,6.667,100,-10030.472,970.36,0.473,0.527,0,15.4977,-4618.3136,1527.979179,12.8914,673,4,78.6,84,1573,-10045.9697
0,13.333,0,20,6.667,20,20,13.333,6.667,0,100,-10068.589,955.503,0.526,0.475,0,15.4977,-4618.3136,1425.440719,12.8914,1523,0.0833,78,93,1323,-10084.0867
0,13.333,0,20,6.667,20,20,20,0,0,100,-10496.427,2184.085,0.553,0.447,0,14.4393,-4302.906,1450.108619,12.8914,953,25,50,30,1473,-10510.8663
0,13.333,0,26.667,0,6.667,20,20,6.667,6.667,100.001,-10840.368,1663.406,0.647,0.352,0,15.0194,-4475.7882,1536.328309,12.8914,1123,4,30,96,1523,-10855.3874
0,13.333,0,26.667,0,13.333,13.333,20,6.667,6.667,100,-10852.502,1731.716,0.559,0.44,0,15.3093,-4562.183,1539.179739,12.8914,948,1,40,90,1423,-10867.8113
0,13.333,0,26.667,0,13.333,20,13.333,6.667,6.667,100,-10133.532,1044.299,0.529,0.471,0,15.3093,-4562.183,1541.846539,12.8914,773,48,63,78,1073,-10148.8413
0,13.333,0,26.667,0,13.333,20,20,0,6.667,100,-10098.382,1726.458,0.549,0.451,0,14.2509,-4246.7753,1566.514439,12.8914,973,0.05,10,84,1073,-10112.6329
0,13.333,0,26.667,0,13.333,20,20,6.667,0,100,-10831.682,1731.431,0.597,0.404,0,14.2509,-4246.7753,1463.975979,12.8914,823,0.125,78,66,1423,-10845.9329
0,13.333,0,26.667,0,20,6.667,20,6.667,6.667,100.001,-10829.706,1727.303,0.532,0.468,0,15.0194,-4475.7882,1542.061499,12.8914,1423,1008,93,67,1323,-10844.7254
0,13.333,0,26.667,0,20,13.333,13.333,6.667,6.667,100,-10831.175,1620.814,0.466,0.534,0,15.3093,-4562.183,1544.713349,12.8914,1273,0.1667,67,63,1073,-10846.4843
0,13.333,0,26.667,0,20,13.333,20,0,6.667,100,-10347.223,1071.027,0.476,0.523,0,14.2509,-4246.7753,1569.381249,12.8914,0,1008,30,80,1573,-10361.4739
0,13.333,0,26.667,0,20,13.333,20,6.667,0,100,-10832.689,1795.303,0.527,0.473,0,14.2509,-4246.7753,1466.842789,12.8914,1173,0.1667,25,67,0,-10846.9399
0,13.333,0,26.667,0,20,20,6.667,6.667,6.667,100.001,-10665.945,1476.043,0.401,0.599,0,15.0194,-4475.7882,1547.394699,12.8914,953,312,88,5,1323,-10680.9644
0,13.333,0,26.667,0,20,20,13.333,0,6.667,100,-10118.024,1069.151,0.434,0.566,0,14.2509,-4246.7753,1572.048049,12.8914,1373,0.225,75,79,1373,-10132.2749
0,13.333,0,26.667,0,20,20,13.333,6.667,0,100,-10804.751,1664.831,0.479,0.521,0,14.2509,-4246.7753,1469.509589,12.8914,573,1,5,40,1423,-10819.0019
0,13.333,0,26.667,0,20,20,20,0,0,100,-10105.164,1800.349,0.507,0.493,0,13.1925,-3931.3676,1494.177489,12.8914,1253,50,60,30,1423,-10118.3565
0,13.333,0,26.667,6.667,6.667,13.333,20,6.667,6.667,100.001,-11126.253,2053.024,0.573,0.361,0.066,16.0778,-4791.1958,1519.727479,12.8914,948,0.5,40,50,1473,-11142.3308
0,13.333,0,26.667,6.667,6.667,20,20,0,6.667,100.001,-10466.03,2067.678,0.63,0.37,0,15.0194,-4475.7882,1547.062179,12.8914,998,0.25,0,96,1273,-10481.0494
0,13.333,0,26.667,6.667,6.667,20,20,6.667,0,100.001,-11123.687,2050.107,0.683,0.318,0,15.0194,-4475.7882,1444.523719,12.8914,673,312,80,92,1573,-11138.7064
0,13.333,0,26.667,6.667,13.333,6.667,20,6.667,6.667,100.001,-11128.074,2019.363,0.579,0.421,0,16.0778,-4791.1958,1522.593859,12.8914,973,36,66,66,0,-11144.1518
0,13.333,0,26.667,6.667,13.333,13.333,13.333,6.667,6.667,100,-11116.811,1964.078,0.512,0.488,0,16.3678,-4877.5906,1525.245709,12.8914,973,48,60,67,1323,-11133.1788
0,13.333,0,26.667,6.667,13.333,13.333,20,0,6.667,100,-10497.131,2108.114,0.542,0.458,0,15.3093,-4562.183,1549.913609,12.8914,823,0.1167,85,75,1423,-10512.4403
0,13.333,0,26.667,6.667,13.333,13.333,20,6.667,0,100,-10298.24,994.319,0.592,0.408,0,15.3093,-4562.183,1447.375149,12.8914,923,0.1167,67,64,1423,-10313.5493
0,13.333,0,26.667,6.667,13.333,20,6.667,6.667,6.667,100.001,-10965.54,1835.226,0.439,0.513,0.048,16.0778,-4791.1958,1527.927059,12.8914,773,1,95,85,1373,-10981.6178
0,13.333,0,26.667,6.667,13.333,20,13.333,0,6.667,100,-9975.063,964.736,0.511,0.489,0,15.3093,-4562.183,1552.580409,12.8914,1073,50,3,78,1573,-9990.3723
0,13.333,0,26.667,6.667,13.333,20,13.333,6.667,0,100,-10020.791,951.727,0.562,0.438,0,15.3093,-4562.183,1450.041949,12.8914,873,0.1667,91,25,1493,-10036.1003
0,13.333,0,26.667,6.667,13.333,20,20,0,0,100,-10471.266,2136.733,0.581,0.419,0,14.2509,-4246.7753,1474.709849,12.8914,1473,0,78.6,50,1273,-10485.5169
0,13.333,0,26.667,6.667,20,6.667,13.333,6.667,6.667,100.001,-11102.912,1902.469,0.507,0.492,0,16.0778,-4791.1958,1528.127469,12.8914,823,20,84,10,0,-11118.9898
0,13.333,0,26.667,6.667,20,6.667,20,0,6.667,100.001,-10481.136,2087.355,0.517,0.483,0,15.0194,-4475.7882,1552.795369,12.8914,953,0.05,40,70,1073,-10496.1554
0,13.333,0,26.667,6.667,20,6.667,20,6.667,0,100.001,-11098.912,2050.807,0.572,0.428,0,15.0194,-4475.7882,1450.256909,12.8914,873,25,96,10,1373,-11113.9314
0,13.333,0,26.667,6.667,20,13.333,6.667,6.667,6.667,100.001,-10988.569,1798.333,0.439,0.56,0,16.0778,-4791.1958,1530.793869,12.8914,1323,0.1,92,64,1493,-11004.6468
0,13.333,0,26.667,6.667,20,13.333,13.333,0,6.667,100,-10438.393,2011.806,0.45,0.55,0,15.3093,-4562.183,1555.447219,12.8914,923,6,65,86,1073,-10453.7023
0,13.333,0,26.667,6.667,20,13.333,13.333,6.667,0,100,-11111.914,1980.935,0.505,0.495,0,15.3093,-4562.183,1452.908759,12.8914,573,0,45,70,1423,-11127.2233
0,13.333,0,26.667,6.667,20,13.333,20,0,0,100,-10490.869,2164.701,0.514,0.486,0,14.2509,-4246.7753,1477.576659,12.8914,1253,1,96,96,1323,-10505.1199
0,13.333,0,26.667,6.667,20,20,6.667,0,6.667,100.001,-10213.457,1901.276,0.383,0.616,0,15.0194,-4475.7882,1558.128569,12.8914,1123,0.0333,40,88,1073,-10228.4764
0,13.333,0,26.667,6.667,20,20,6.667,6.667,0,100.001,-10972.883,1883.465,0.439,0.562,0,15.0194,-4475.7882,1455.590109,12.8914,873,1,95,45,1573,-10987.9024
0,13.333,0,26.667,6.667,20,20,13.333,0,0,100,-10024.202,965.882,0.462,0.538,0,14.2509,-4246.7753,1480.243459,12.8914,1373,0.1,86,75,1573,-10038.4529
0,13.333,6.667,6.667,0,20,20,20,6.667,6.667,100.001,-10972.193,1689.501,0.54,0.459,0,16.2662,-4847.3265,1487.329549,12.8914,1073,25,78,79,1523,-10988.4592
0,13.333,6.667,6.667,6.667,13.333,20,20,6.667,6.667,100.001,-11256.726,2035.573,0.587,0.349,0.064,17.3246,-5162.7342,1467.861909,12.8914,1148,0.05,80,5,1573,-11274.0506
0,13.333,6.667,6.667,6.667,20,13.333,20,6.667,6.667,100.001,-11263.595,2014.009,0.593,0.406,0,17.3246,-5162.7342,1470.728719,12.8914,948,0.225,45,86,1373,-11280.9196
0,13.333,6.667,6.667,6.667,20,20,13.333,6.667,6.667,100.001,-11249.301,1955.471,0.527,0.473,0,17.3246,-5162.7342,1473.395519,12.8914,1023,0.125,96,25,1523,-11266.6256
0,13.333,6.667,6.667,6.667,20,20,20,0,6.667,100.001,-10229.978,1026.047,0.561,0.44,0,16.2662,-4847.3265,1498.063419,12.8914,823,0.25,64,85,1473,-10246.2442
0,13.333,6.667,6.667,6.667,20,20,20,6.667,0,100.001,-11255.742,2115.064,0.594,0.406,0,16.2662,-4847.3265,1395.524959,12.8914,1373,312,78,95,1493,-11272.0082
0,13.333,6.667,13.333,0,13.333,20,20,6.667,6.667,100,-10915.926,1757.293,0.542,0.459,0,16.5561,-4933.7213,1511.911709,12.8914,1253,0.0333,85,91,1373,-10932.4821
0,13.333,6.667,13.333,0,20,13.333,20,6.667,6.667,100,-10948.211,1702.851,0.534,0.465,0,16.5561,-4933.7213,1514.778519,12.8914,1273,25,50,82,1523,-10964.7671
0,13.333,6.667,13.333,0,20,20,13.333,6.667,6.667,100,-10921.19,1606.433,0.47,0.53,0,16.5561,-4933.7213,1517.445319,12.8914,1123,0.0833,10,84,1173,-10937.7461
0,13.333,6.667,13.333,0,20,20,20,0,6.667,100,-10303.812,1127.885,0.513,0.486,0,15.4977,-4618.3136,1542.113219,12.8914,1073,0.5,95,96,1523,-10319.3097
0,13.333,6.667,13.333,0,20,20,20,6.667,0,100,-10942.996,1719.494,0.561,0.44,0,15.4977,-4618.3136,1439.574759,12.8914,1523,0.1667,45,25,1493,-10958.4937
0,13.333,6.667,13.333,6.667,13.333,13.333,20,6.667,6.667,100,-11222.067,2048.222,0.588,0.413,0,17.6145,-5249.1289,1495.310879,12.8914,973,4,25,87,1573,-11239.6815
0,13.333,6.667,13.333,6.667,13.333,20,13.333,6.667,6.667,100,-11203.877,1949.384,0.512,0.431,0.056,17.6145,-5249.1289,1497.977679,12.8914,1373,0.375,88,5,1073,-11221.4915
0,13.333,6.667,13.333,6.667,13.333,20,20,0,6.667,100,-10177.113,1014.458,0.592,0.408,0,16.5561,-4933.7213,1522.645579,12.8914,773,0.1667,92,63,1173,-10193.6691
0,13.333,6.667,13.333,6.667,13.333,20,20,6.667,0,100,-11218.732,2093.26,0.574,0.362,0.064,16.5561,-4933.7213,1420.107119,12.8914,1523,48,87,10,1423,-11235.2881
0,13.333,6.667,13.333,6.667,20,6.667,20,6.667,6.667,100.001,-11207.187,1989.083,0.583,0.417,0,17.3246,-5162.7342,1498.192639,12.8914,1273,0.1667,95,64,1273,-11224.5116
0,13.333,6.667,13.333,6.667,20,13.333,13.333,6.667,6.667,100,-11219.71,1921.687,0.515,0.485,0,17.6145,-5249.1289,1500.844489,12.8914,1173,0.5,25,3,1373,-11237.3245
0,13.333,6.667,13.333,6.667,20,13.333,20,0,6.667,100,-10591.3,2106.053,0.523,0.476,0,16.5561,-4933.7213,1525.512389,12.8914,773,0.3333,93,3,1573,-10607.8561
0,13.333,6.667,13.333,6.667,20,13.333,20,6.667,0,100,-11225.091,2072.215,0.581,0.42,0,16.5561,-4933.7213,1422.973929,12.8914,1253,0.0833,64,45,1273,-11241.6471
0,13.333,6.667,13.333,6.667,20,20,6.667,6.667,6.667,100.001,-11079.442,1827.265,0.449,0.551,0,17.3246,-5162.7342,1503.525839,12.8914,673,2,84,88,1423,-11096.7666
0,13.333,6.667,13.333,6.667,20,20,13.333,0,6.667,100,-10048.526,994.709,0.47,0.53,0,16.5561,-4933.7213,1528.179189,12.8914,1023,0.375,5,90,1493,-10065.0821
0,13.333,6.667,13.333,6.667,20,20,13.333,6.667,0,100,-11210.364,2010.443,0.515,0.485,0,16.5561,-4933.7213,1425.640729,12.8914,948,0.0833,45,82,1273,-11226.9201
0,13.333,6.667,13.333,6.667,20,20,20,0,0,100,-10582.83,2156.225,0.548,0.451,0,15.4977,-4618.3136,1450.308629,12.8914,773,0.0333,75,25,0,-10598.3277
0,13.333,6.667,20,0,6.667,20,20,6.667,6.667,100.001,-10665.867,1607.576,0.59,0.41,0,16.2662,-4847.3265,1536.528319,12.8914,1173,36,30,88,0,-10682.1332
0,13.333,6.667,20,0,13.333,13.333,20,6.667,6.667,100,-10917.793,1747.697,0.533,0.467,0,16.5561,-4933.7213,1539.379749,12.8914,773,312,20,91,1273,-10934.3491
0,13.333,6.667,20,0,13.333,20,13.333,6.667,6.667,100,-10870.503,1667.987,0.468,0.532,0,16.5561,-4933.7213,1542.046549,12.8914,1123,0.3333,70,70,1523,-10887.0591
0,13.333,6.667,20,0,13.333,20,20,0,6.667,100,-10166.943,1695.521,0.545,0.455,0,15.4977,-4618.3136,1566.714449,12.8914,923,24,91,3,1073,-10182.4407
0,13.333,6.667,20,0,13.333,20,20,6.667,0,100,-10912.457,1700.706,0.592,0.408,0,15.4977,-4618.3136,1464.175989,12.8914,0,312,0,95,1573,-10927.9547
0,13.333,6.667,20,0,20,6.667,20,6.667,6.667,100.001,-10898.108,1705.853,0.529,0.471,0,16.2662,-4847.3265,1542.261509,12.8914,893,0.05,50,92,1523,-10914.3742
0,13.333,6.667,20,0,20,13.333,13.333,6.667,6.667,100,-10899.36,1598.653,0.463,0.536,0,16.5561,-4933.7213,1544.913359,12.8914,1423,36,86,91,1523,-10915.9161
0,13.333,6.667,20,0,20,13.333,20,0,6.667,100,-9775.223,2984.214,0.572,0.339,0.089,15.4977,-4618.3136,1569.581259,12.8914,1473,20,63,60,0,-9790.7207
0,13.333,6.667,20,0,20,13.333,20,6.667,0,100,-10915.304,1761.026,0.523,0.477,0,15.4977,-4618.3136,1467.042799,12.8914,1073,0.0833,50,95,1573,-10930.8017
0,13.333,6.667,20,0,20,20,6.667,6.667,6.667,100.001,-10733.428,1453.025,0.398,0.602,0,16.2662,-4847.3265,1547.594709,12.8914,923,0.0833,80,95,1423,-10749.6942
0,13.333,6.667,20,0,20,20,13.333,0,6.667,100,-10135.148,1095.2,0.43,0.569,0,15.4977,-4618.3136,1572.248059,12.8914,1273,36,87,75,0,-10150.6457
0,13.333,6.667,20,0,20,20,13.333,6.667,0,100,-10883.325,1640.378,0.475,0.525,0,15.4977,-4618.3136,1469.709599,12.8914,1423,0.0833,5,30,1473,-10898.8227
0,13.333,6.667,20,0,20,20,20,0,0,100,-10295.11,1111.667,0.502,0.498,0,14.4393,-4302.906,1494.377499,12.8914,1253,0.0333,86,66,1323,-10309.5493
0,13.333,6.667,20,6.667,6.667,13.333,20,6.667,6.667,100.001,-11190.886,2033.369,0.569,0.365,0.065,17.3246,-5162.7342,1519.927489,12.8914,0,0.0833,20,30,0,-11208.2106
0,13.333,6.667,20,6.667,6.667,20,13.333,6.667,6.667,100.001,-9993.824,968.425,0.615,0.384,0,17.3246,-5162.7342,1522.594289,12.8914,1523,96,20,79,1493,-10011.1486
0,13.333,6.667,20,6.667,6.667,20,20,0,6.667,100.001,-10128.664,1006.822,0.626,0.373,0,16.2662,-4847.3265,1547.262189,12.8914,893,0.05,80,10,1173,-10144.9302
0,13.333,6.667,20,6.667,13.333,6.667,20,6.667,6.667,100.001,-10954.533,2625.532,0.641,0.345,0.014,17.3246,-5162.7342,1522.793869,12.8914,1023,1,40,0,1423,-10971.8576
0,13.333,6.667,20,6.667,13.333,13.333,13.333,6.667,6.667,100,-11181.059,1944.086,0.509,0.491,0,17.6145,-5249.1289,1525.445719,12.8914,1373,10,60,88,1473,-11198.6735
0,13.333,6.667,20,6.667,13.333,13.333,20,0,6.667,100,-10247.789,1021.822,0.538,0.461,0,16.5561,-4933.7213,1550.113619,12.8914,1073,0.225,88,25,1073,-10264.3451
0,13.333,6.667,20,6.667,13.333,13.333,20,6.667,0,100,-11187.921,2088.411,0.573,0.427,0,16.5561,-4933.7213,1447.575159,12.8914,673,2,5,75,0,-11204.4771
0,13.333,6.667,20,6.667,13.333,20,6.667,6.667,6.667,100.001,-11028.279,1815.849,0.437,0.517,0.047,17.3246,-5162.7342,1528.127069,12.8914,953,24,79,85,1373,-11045.6036
0,13.333,6.667,20,6.667,13.333,20,13.333,0,6.667,100,-9988.469,983.325,0.508,0.492,0,16.5561,-4933.7213,1552.780419,12.8914,1373,100,93,79,1273,-10005.0251
0,13.333,6.667,20,6.667,13.333,20,13.333,6.667,0,100,-11169.792,1985.986,0.499,0.445,0.056,16.5561,-4933.7213,1450.241959,12.8914,1023,0.0333,95,82,1573,-11186.3481
0,13.333,6.667,20,6.667,13.333,20,20,0,0,100,-10543.748,2114.583,0.577,0.423,0,15.4977,-4618.3136,1474.909859,12.8914,1023,0.3333,93,0,1523,-10559.2457
0,13.333,6.667,20,6.667,20,6.667,13.333,6.667,6.667,100.001,-11166.749,1882.658,0.504,0.496,0,17.3246,-5162.7342,1528.327479,12.8914,1373,100,93,0,1373,-11184.0736
0,13.333,6.667,20,6.667,20,6.667,20,0,6.667,100.001,-10544.596,2067.738,0.514,0.486,0,16.2662,-4847.3265,1552.995379,12.8914,1423,0.05,30,50,1073,-10560.8622
0,13.333,6.667,20,6.667,20,6.667,20,6.667,0,100.001,-11173.456,2028.545,0.568,0.432,0,16.2662,-4847.3265,1450.456919,12.8914,953,5,40,10,1573,-11189.7222
0,13.333,6.667,20,6.667,20,13.333,6.667,6.667,6.667,100.001,-11051.228,1778.529,0.437,0.563,0,17.3246,-5162.7342,1530.993879,12.8914,573,0.25,3,20,1523,-11068.5526
0,13.333,6.667,20,6.667,20,13.333,13.333,0,6.667,100,-10501.151,1992.236,0.447,0.552,0,16.5561,-4933.7213,1555.647229,12.8914,1523,6,25,79,1423,-10517.7071
